Time(in sec),N = 1,N = 3,N = 5,N = 7,N = 10,N = 15,N = 20,N = 30,N = 40,N = 50,,N = 0,N = 3 ,N = 5,N = 7 ,N = 10,N = 15 ,N = 20 ,N = 30,N = 40,N = 50
207,0.92726,0.926908,0.926908,0.925501,0.925728,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.066667,0.927366,0.926908,0.926908,0.925501,0.925728,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.133333,0.927135,0.927135,0.926908,0.927135,0.925728,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.2,0.927151,0.927135,0.926908,0.927135,0.925728,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.266667,0.927221,0.927135,0.927221,0.927135,0.927221,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.333333,0.928561,0.928561,0.927221,0.927135,0.927221,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.4,0.928651,0.928561,0.927221,0.927135,0.927221,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.466667,0.928326,0.928561,0.927221,0.927135,0.927221,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.533333,0.92757,0.92757,0.927221,0.927135,0.927221,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.6,0.927719,0.92757,0.927719,0.927719,0.927221,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.666667,0.927053,0.92757,0.927719,0.927719,0.927221,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.733333,0.92572,0.92572,0.927719,0.927719,0.927221,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.8,0.924694,0.92572,0.927719,0.927719,0.927221,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.866667,0.924603,0.92572,0.927719,0.927719,0.927221,0.926908,0.925728,0.930505,0.934612,0.925728,,,,,,,,,,,
207.933333,0.924114,0.924114,0.924114,0.927719,0.924114,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208,0.92382,0.924114,0.924114,0.927719,0.924114,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.066667,0.924121,0.924114,0.924114,0.924121,0.924114,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.133333,0.925015,0.925015,0.924114,0.924121,0.924114,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.2,0.924893,0.925015,0.924114,0.924121,0.924114,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.266667,0.924376,0.925015,0.924376,0.924121,0.924114,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.333333,0.924713,0.924713,0.924376,0.924121,0.924114,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.4,0.925528,0.924713,0.924376,0.924121,0.924114,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.466667,0.925258,0.924713,0.924376,0.924121,0.924114,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.533333,0.925148,0.925148,0.924376,0.925148,0.924114,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.6,0.925446,0.925148,0.925446,0.925148,0.925446,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.666667,0.924913,0.925148,0.925446,0.925148,0.925446,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.733333,0.923467,0.923467,0.925446,0.925148,0.925446,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.8,0.923036,0.923467,0.925446,0.925148,0.925446,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.866667,0.922695,0.923467,0.925446,0.925148,0.925446,0.924114,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
208.933333,0.921829,0.921829,0.921829,0.925148,0.925446,0.921829,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
209,0.920947,0.921829,0.921829,0.920947,0.925446,0.921829,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
209.066667,0.920418,0.921829,0.921829,0.920947,0.925446,0.921829,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
209.133333,0.920422,0.920422,0.921829,0.920947,0.925446,0.921829,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
209.2,0.920179,0.920422,0.921829,0.920947,0.925446,0.921829,0.924114,0.924114,0.924114,0.925728,,,,,,,,,,,
209.266667,0.919826,0.920422,0.919826,0.920947,0.919826,0.921829,0.919826,0.924114,0.924114,0.925728,,,,,,,,,,,
209.333333,0.919752,0.919752,0.919826,0.920947,0.919826,0.921829,0.919826,0.924114,0.924114,0.925728,,,,,,,,,,,
209.4,0.919223,0.919752,0.919826,0.920947,0.919826,0.921829,0.919826,0.924114,0.924114,0.925728,,,,,,,,,,,
209.466667,0.918122,0.919752,0.919826,0.918122,0.919826,0.921829,0.919826,0.924114,0.924114,0.925728,,,,,,,,,,,
209.533333,0.917589,0.917589,0.919826,0.918122,0.919826,0.921829,0.919826,0.924114,0.924114,0.925728,,,,,,,,,,,
209.6,0.917197,0.917589,0.917197,0.918122,0.919826,0.921829,0.919826,0.924114,0.924114,0.925728,,,,,,,,,,,
209.666667,0.916813,0.917589,0.917197,0.918122,0.919826,0.921829,0.919826,0.924114,0.924114,0.925728,,,,,,,,,,,
209.733333,0.916836,0.916836,0.917197,0.918122,0.919826,0.921829,0.919826,0.924114,0.924114,0.925728,,,,,,,,,,,
209.8,0.917126,0.916836,0.917197,0.918122,0.919826,0.921829,0.919826,0.924114,0.924114,0.925728,,,,,,,,,,,
209.866667,0.917322,0.916836,0.917197,0.918122,0.919826,0.921829,0.919826,0.924114,0.924114,0.925728,,,,,,,,,,,
209.933333,0.91704,0.91704,0.91704,0.91704,0.91704,0.91704,0.919826,0.91704,0.924114,0.91704,,,,,,,,,,,
210,0.916672,0.91704,0.91704,0.91704,0.91704,0.91704,0.919826,0.91704,0.924114,0.91704,,,,,,,,,,,
210.066667,0.916582,0.91704,0.91704,0.91704,0.91704,0.91704,0.919826,0.91704,0.924114,0.91704,,,,,,,,,,,
210.133333,0.916703,0.916703,0.91704,0.91704,0.91704,0.91704,0.919826,0.91704,0.924114,0.91704,,,,,,,,,,,
210.2,0.916829,0.916703,0.91704,0.91704,0.91704,0.91704,0.919826,0.91704,0.924114,0.91704,,,,,,,,,,,
210.266667,0.916754,0.916703,0.916754,0.91704,0.91704,0.91704,0.919826,0.91704,0.924114,0.91704,,,,,,,,,,,
210.333333,0.916417,0.916417,0.916754,0.91704,0.91704,0.91704,0.919826,0.91704,0.924114,0.91704,,,,,,,,,,,
210.4,0.916327,0.916417,0.916754,0.916327,0.91704,0.91704,0.919826,0.91704,0.924114,0.91704,,,,,,,,,,,
210.466667,0.916331,0.916417,0.916754,0.916327,0.91704,0.91704,0.919826,0.91704,0.924114,0.91704,,,,,,,,,,,
210.533333,0.916159,0.916159,0.916754,0.916327,0.91704,0.91704,0.919826,0.91704,0.924114,0.91704,,,,,,,,,,,
210.6,0.9159,0.916159,0.9159,0.916327,0.9159,0.91704,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
210.666667,0.916159,0.916159,0.9159,0.916327,0.9159,0.91704,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
210.733333,0.915982,0.915982,0.9159,0.916327,0.9159,0.91704,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
210.8,0.916162,0.915982,0.9159,0.916327,0.9159,0.91704,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
210.866667,0.916006,0.915982,0.9159,0.916006,0.9159,0.91704,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
210.933333,0.916339,0.916339,0.916339,0.916006,0.9159,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211,0.916437,0.916339,0.916339,0.916006,0.9159,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.066667,0.916613,0.916339,0.916339,0.916006,0.9159,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.133333,0.916433,0.916433,0.916339,0.916006,0.9159,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.2,0.916582,0.916433,0.916339,0.916006,0.9159,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.266667,0.916813,0.916433,0.916813,0.916006,0.916813,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.333333,0.916382,0.916382,0.916813,0.916382,0.916813,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.4,0.916499,0.916382,0.916813,0.916382,0.916813,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.466667,0.916554,0.916382,0.916813,0.916382,0.916813,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.533333,0.916362,0.916362,0.916813,0.916382,0.916813,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.6,0.916229,0.916362,0.916229,0.916382,0.916813,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.666667,0.915943,0.916362,0.916229,0.916382,0.916813,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.733333,0.915488,0.915488,0.916229,0.916382,0.916813,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.8,0.915535,0.915488,0.916229,0.915535,0.916813,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.866667,0.914948,0.915488,0.916229,0.915535,0.916813,0.916339,0.9159,0.91704,0.9159,0.91704,,,,,,,,,,,
211.933333,0.914266,0.914266,0.914266,0.915535,0.914266,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212,0.913698,0.914266,0.914266,0.915535,0.914266,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.066667,0.913431,0.914266,0.914266,0.915535,0.914266,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.133333,0.912373,0.912373,0.914266,0.915535,0.914266,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.2,0.912416,0.912373,0.914266,0.915535,0.914266,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.266667,0.912483,0.912373,0.912483,0.912483,0.914266,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.333333,0.915171,0.915171,0.912483,0.912483,0.914266,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.4,0.914897,0.915171,0.912483,0.912483,0.914266,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.466667,0.914144,0.915171,0.912483,0.912483,0.914266,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.533333,0.913686,0.913686,0.912483,0.912483,0.914266,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.6,0.913278,0.913686,0.913278,0.912483,0.913278,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.666667,0.913267,0.913686,0.913278,0.912483,0.913278,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.733333,0.912244,0.912244,0.913278,0.912244,0.913278,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.8,0.912052,0.912244,0.913278,0.912244,0.913278,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.866667,0.91195,0.912244,0.913278,0.912244,0.913278,0.914266,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
212.933333,0.911625,0.911625,0.911625,0.912244,0.913278,0.911625,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
213,0.911969,0.911625,0.911625,0.912244,0.913278,0.911625,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
213.066667,0.91233,0.911625,0.911625,0.912244,0.913278,0.911625,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
213.133333,0.912608,0.912608,0.911625,0.912244,0.913278,0.911625,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
213.2,0.91231,0.912608,0.911625,0.91231,0.913278,0.911625,0.914266,0.914266,0.9159,0.91704,,,,,,,,,,,
213.266667,0.91235,0.912608,0.91235,0.91231,0.91235,0.911625,0.91235,0.914266,0.91235,0.91235,,,,,,,,,,,
213.333333,0.911942,0.911942,0.91235,0.91231,0.91235,0.911625,0.91235,0.914266,0.91235,0.91235,,,,,,,,,,,
213.4,0.912142,0.911942,0.91235,0.91231,0.91235,0.911625,0.91235,0.914266,0.91235,0.91235,,,,,,,,,,,
213.466667,0.912377,0.911942,0.91235,0.91231,0.91235,0.911625,0.91235,0.914266,0.91235,0.91235,,,,,,,,,,,
213.533333,0.912479,0.912479,0.91235,0.91231,0.91235,0.911625,0.91235,0.914266,0.91235,0.91235,,,,,,,,,,,
213.6,0.912385,0.912479,0.912385,0.91231,0.91235,0.911625,0.91235,0.914266,0.91235,0.91235,,,,,,,,,,,
213.666667,0.912087,0.912479,0.912385,0.912087,0.91235,0.911625,0.91235,0.914266,0.91235,0.91235,,,,,,,,,,,
213.733333,0.912185,0.912185,0.912385,0.912087,0.91235,0.911625,0.91235,0.914266,0.91235,0.91235,,,,,,,,,,,
213.8,0.912255,0.912185,0.912385,0.912087,0.91235,0.911625,0.91235,0.914266,0.91235,0.91235,,,,,,,,,,,
213.866667,0.911962,0.912185,0.912385,0.912087,0.91235,0.911625,0.91235,0.914266,0.91235,0.91235,,,,,,,,,,,
213.933333,0.911934,0.911934,0.911934,0.912087,0.911934,0.911934,0.91235,0.911934,0.91235,0.91235,,,,,,,,,,,
214,0.910711,0.911934,0.911934,0.912087,0.911934,0.911934,0.91235,0.911934,0.91235,0.91235,,,,,,,,,,,
214.066667,0.910802,0.911934,0.911934,0.912087,0.911934,0.911934,0.91235,0.911934,0.91235,0.91235,,,,,,,,,,,
214.133333,0.910915,0.910915,0.911934,0.910915,0.911934,0.911934,0.91235,0.911934,0.91235,0.91235,,,,,,,,,,,
214.2,0.91068,0.910915,0.911934,0.910915,0.911934,0.911934,0.91235,0.911934,0.91235,0.91235,,,,,,,,,,,
214.266667,0.910766,0.910915,0.910766,0.910915,0.911934,0.911934,0.91235,0.911934,0.91235,0.91235,,,,,,,,,,,
214.333333,0.910492,0.910492,0.910766,0.910915,0.911934,0.911934,0.91235,0.911934,0.91235,0.91235,,,,,,,,,,,
214.4,0.910374,0.910492,0.910766,0.910915,0.911934,0.911934,0.91235,0.911934,0.91235,0.91235,,,,,,,,,,,
214.466667,0.910249,0.910492,0.910766,0.910915,0.911934,0.911934,0.91235,0.911934,0.91235,0.91235,,,,,,,,,,,
214.533333,0.910128,0.910128,0.910766,0.910915,0.911934,0.911934,0.91235,0.911934,0.91235,0.91235,,,,,,,,,,,
214.6,0.910327,0.910128,0.910327,0.910327,0.910327,0.911934,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
214.666667,0.910371,0.910128,0.910327,0.910327,0.910327,0.911934,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
214.733333,0.910226,0.910226,0.910327,0.910327,0.910327,0.911934,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
214.8,0.910237,0.910226,0.910327,0.910327,0.910327,0.911934,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
214.866667,0.910406,0.910226,0.910327,0.910327,0.910327,0.911934,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
214.933333,0.910061,0.910061,0.910061,0.910327,0.910327,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215,0.909555,0.910061,0.910061,0.910327,0.910327,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.066667,0.909516,0.910061,0.910061,0.909516,0.910327,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.133333,0.90963,0.90963,0.910061,0.909516,0.910327,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.2,0.909461,0.90963,0.910061,0.909516,0.910327,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.266667,0.909465,0.90963,0.909465,0.909516,0.909465,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.333333,0.909383,0.909383,0.909465,0.909516,0.909465,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.4,0.909457,0.909383,0.909465,0.909516,0.909465,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.466667,0.90936,0.909383,0.909465,0.909516,0.909465,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.533333,0.909187,0.909187,0.909465,0.909187,0.909465,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.6,0.909046,0.909187,0.909046,0.909187,0.909465,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.666667,0.908897,0.909187,0.909046,0.909187,0.909465,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.733333,0.908815,0.908815,0.909046,0.909187,0.909465,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.8,0.909093,0.908815,0.909046,0.909187,0.909465,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.866667,0.909117,0.908815,0.909046,0.909187,0.909465,0.910061,0.910327,0.911934,0.91235,0.91235,,,,,,,,,,,
215.933333,0.909215,0.909215,0.909215,0.909187,0.909215,0.909215,0.909215,0.909215,0.909215,0.91235,,,,,,,,,,,
216,0.90896,0.909215,0.909215,0.90896,0.909215,0.909215,0.909215,0.909215,0.909215,0.91235,,,,,,,,,,,
216.066667,0.909077,0.909215,0.909215,0.90896,0.909215,0.909215,0.909215,0.909215,0.909215,0.91235,,,,,,,,,,,
216.133333,0.90916,0.90916,0.909215,0.90896,0.909215,0.909215,0.909215,0.909215,0.909215,0.91235,,,,,,,,,,,
216.2,0.909011,0.90916,0.909215,0.90896,0.909215,0.909215,0.909215,0.909215,0.909215,0.91235,,,,,,,,,,,
216.266667,0.908983,0.90916,0.908983,0.90896,0.909215,0.909215,0.909215,0.909215,0.909215,0.91235,,,,,,,,,,,
216.333333,0.908595,0.908595,0.908983,0.90896,0.909215,0.909215,0.909215,0.909215,0.909215,0.91235,,,,,,,,,,,
216.4,0.908544,0.908595,0.908983,0.90896,0.909215,0.909215,0.909215,0.909215,0.909215,0.91235,,,,,,,,,,,
216.466667,0.908764,0.908595,0.908983,0.908764,0.909215,0.909215,0.909215,0.909215,0.909215,0.91235,,,,,,,,,,,
216.533333,0.908619,0.908619,0.908983,0.908764,0.909215,0.909215,0.909215,0.909215,0.909215,0.91235,,,,,,,,,,,
216.6,0.908662,0.908619,0.908662,0.908764,0.908662,0.909215,0.909215,0.909215,0.909215,0.908662,,,,,,,,,,,
216.666667,0.909019,0.908619,0.908662,0.908764,0.908662,0.909215,0.909215,0.909215,0.909215,0.908662,,,,,,,,,,,
216.733333,0.909371,0.909371,0.908662,0.908764,0.908662,0.909215,0.909215,0.909215,0.909215,0.908662,,,,,,,,,,,
216.8,0.909528,0.909371,0.908662,0.908764,0.908662,0.909215,0.909215,0.909215,0.909215,0.908662,,,,,,,,,,,
216.866667,0.909344,0.909371,0.908662,0.908764,0.908662,0.909215,0.909215,0.909215,0.909215,0.908662,,,,,,,,,,,
216.933333,0.909328,0.909328,0.909328,0.909328,0.908662,0.909328,0.909215,0.909215,0.909215,0.908662,,,,,,,,,,,
217,0.909375,0.909328,0.909328,0.909328,0.908662,0.909328,0.909215,0.909215,0.909215,0.908662,,,,,,,,,,,
217.066667,0.909379,0.909328,0.909328,0.909328,0.908662,0.909328,0.909215,0.909215,0.909215,0.908662,,,,,,,,,,,
217.133333,0.909422,0.909422,0.909328,0.909328,0.908662,0.909328,0.909215,0.909215,0.909215,0.908662,,,,,,,,,,,
217.2,0.909062,0.909422,0.909328,0.909328,0.908662,0.909328,0.909215,0.909215,0.909215,0.908662,,,,,,,,,,,
217.266667,0.909093,0.909422,0.909093,0.909328,0.909093,0.909328,0.909093,0.909215,0.909215,0.908662,,,,,,,,,,,
217.333333,0.910947,0.910947,0.909093,0.909328,0.909093,0.909328,0.909093,0.909215,0.909215,0.908662,,,,,,,,,,,
217.4,0.910614,0.910947,0.909093,0.910614,0.909093,0.909328,0.909093,0.909215,0.909215,0.908662,,,,,,,,,,,
217.466667,0.910339,0.910947,0.909093,0.910614,0.909093,0.909328,0.909093,0.909215,0.909215,0.908662,,,,,,,,,,,
217.533333,0.910563,0.910563,0.909093,0.910614,0.909093,0.909328,0.909093,0.909215,0.909215,0.908662,,,,,,,,,,,
217.6,0.910806,0.910563,0.910806,0.910614,0.909093,0.909328,0.909093,0.909215,0.909215,0.908662,,,,,,,,,,,
217.666667,0.910566,0.910563,0.910806,0.910614,0.909093,0.909328,0.909093,0.909215,0.909215,0.908662,,,,,,,,,,,
217.733333,0.910566,0.910566,0.910806,0.910614,0.909093,0.909328,0.909093,0.909215,0.909215,0.908662,,,,,,,,,,,
217.8,0.910343,0.910566,0.910806,0.910614,0.909093,0.909328,0.909093,0.909215,0.909215,0.908662,,,,,,,,,,,
217.866667,0.910237,0.910566,0.910806,0.910237,0.909093,0.909328,0.909093,0.909215,0.909215,0.908662,,,,,,,,,,,
217.933333,0.910241,0.910241,0.910241,0.910237,0.910241,0.910241,0.909093,0.910241,0.909215,0.908662,,,,,,,,,,,
218,0.910045,0.910241,0.910241,0.910237,0.910241,0.910241,0.909093,0.910241,0.909215,0.908662,,,,,,,,,,,
218.066667,0.909708,0.910241,0.910241,0.910237,0.910241,0.910241,0.909093,0.910241,0.909215,0.908662,,,,,,,,,,,
218.133333,0.909732,0.909732,0.910241,0.910237,0.910241,0.910241,0.909093,0.910241,0.909215,0.908662,,,,,,,,,,,
218.2,0.909736,0.909732,0.910241,0.910237,0.910241,0.910241,0.909093,0.910241,0.909215,0.908662,,,,,,,,,,,
218.266667,0.909732,0.909732,0.909732,0.910237,0.910241,0.910241,0.909093,0.910241,0.909215,0.908662,,,,,,,,,,,
218.333333,0.909896,0.909896,0.909732,0.909896,0.910241,0.910241,0.909093,0.910241,0.909215,0.908662,,,,,,,,,,,
218.4,0.909818,0.909896,0.909732,0.909896,0.910241,0.910241,0.909093,0.910241,0.909215,0.908662,,,,,,,,,,,
218.466667,0.909555,0.909896,0.909732,0.909896,0.910241,0.910241,0.909093,0.910241,0.909215,0.908662,,,,,,,,,,,
218.533333,0.90954,0.90954,0.909732,0.909896,0.910241,0.910241,0.909093,0.910241,0.909215,0.908662,,,,,,,,,,,
218.6,0.909305,0.90954,0.909305,0.909896,0.909305,0.910241,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
218.666667,0.909501,0.90954,0.909305,0.909896,0.909305,0.910241,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
218.733333,0.909281,0.909281,0.909305,0.909896,0.909305,0.910241,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
218.8,0.909203,0.909281,0.909305,0.909203,0.909305,0.910241,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
218.866667,0.909199,0.909281,0.909305,0.909203,0.909305,0.910241,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
218.933333,0.909211,0.909211,0.909211,0.909203,0.909305,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219,0.908615,0.909211,0.909211,0.909203,0.909305,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.066667,0.908685,0.909211,0.909211,0.909203,0.909305,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.133333,0.909054,0.909054,0.909211,0.909203,0.909305,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.2,0.909073,0.909054,0.909211,0.909203,0.909305,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.266667,0.908893,0.909054,0.908893,0.908893,0.908893,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.333333,0.908854,0.908854,0.908893,0.908893,0.908893,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.4,0.908972,0.908854,0.908893,0.908893,0.908893,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.466667,0.908772,0.908854,0.908893,0.908893,0.908893,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.533333,0.908517,0.908517,0.908893,0.908893,0.908893,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.6,0.908486,0.908517,0.908486,0.908893,0.908893,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.666667,0.908133,0.908517,0.908486,0.908893,0.908893,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.733333,0.908913,0.908913,0.908486,0.908913,0.908893,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.8,0.908642,0.908913,0.908486,0.908913,0.908893,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.866667,0.90887,0.908913,0.908486,0.908913,0.908893,0.909211,0.909305,0.910241,0.909305,0.908662,,,,,,,,,,,
219.933333,0.908591,0.908591,0.908591,0.908913,0.908591,0.908591,0.908591,0.908591,0.909305,0.908591,,,,,,,,,,,
220,0.908803,0.908591,0.908591,0.908913,0.908591,0.908591,0.908591,0.908591,0.909305,0.908591,,,,,,,,,,,
220.066667,0.908913,0.908591,0.908591,0.908913,0.908591,0.908591,0.908591,0.908591,0.909305,0.908591,,,,,,,,,,,
220.133333,0.908795,0.908795,0.908591,0.908913,0.908591,0.908591,0.908591,0.908591,0.909305,0.908591,,,,,,,,,,,
220.2,0.90878,0.908795,0.908591,0.90878,0.908591,0.908591,0.908591,0.908591,0.909305,0.908591,,,,,,,,,,,
220.266667,0.908807,0.908795,0.908807,0.90878,0.908591,0.908591,0.908591,0.908591,0.909305,0.908591,,,,,,,,,,,
220.333333,0.908431,0.908431,0.908807,0.90878,0.908591,0.908591,0.908591,0.908591,0.909305,0.908591,,,,,,,,,,,
220.4,0.908638,0.908431,0.908807,0.90878,0.908591,0.908591,0.908591,0.908591,0.909305,0.908591,,,,,,,,,,,
220.466667,0.908368,0.908431,0.908807,0.90878,0.908591,0.908591,0.908591,0.908591,0.909305,0.908591,,,,,,,,,,,
220.533333,0.908247,0.908247,0.908807,0.90878,0.908591,0.908591,0.908591,0.908591,0.909305,0.908591,,,,,,,,,,,
